_time,_value,_field,location,date
2023-09-12 16:30:03+00:00,556.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 16:40:03+00:00,539.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 16:50:03+00:00,555.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 17:00:03+00:00,564.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 17:10:03+00:00,583.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 17:20:03+00:00,592.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 17:30:03+00:00,596.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 17:40:03+00:00,591.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 17:50:03+00:00,593.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 18:00:03+00:00,592.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 18:10:03+00:00,602.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 18:20:03+00:00,600.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 18:30:03+00:00,605.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 18:40:03+00:00,613.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 18:50:03+00:00,610.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 19:00:03+00:00,606.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 19:10:03+00:00,596.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 19:20:03+00:00,604.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 19:30:03+00:00,599.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 19:40:03+00:00,593.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 19:50:03+00:00,594.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 20:00:03+00:00,585.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 20:10:03+00:00,583.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 20:20:03+00:00,575.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 20:30:03+00:00,572.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 20:40:03+00:00,559.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 20:50:03+00:00,556.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 21:00:03+00:00,557.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 21:10:03+00:00,549.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 21:20:03+00:00,541.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 21:30:03+00:00,539.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 21:40:03+00:00,530.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 21:50:03+00:00,520.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 22:00:03+00:00,521.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 22:10:03+00:00,525.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 22:20:03+00:00,518.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 22:30:03+00:00,508.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 22:40:03+00:00,507.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 22:50:03+00:00,509.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 23:00:03+00:00,508.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 23:10:03+00:00,504.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 23:20:03+00:00,498.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 23:30:03+00:00,506.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 23:40:03+00:00,501.0,co2,am3019-testqc2090,2023-09-12
2023-09-12 23:50:03+00:00,498.0,co2,am3019-testqc2090,2023-09-12
2023-09-13 00:00:03+00:00,499.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 00:10:03+00:00,489.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 00:20:03+00:00,490.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 00:30:03+00:00,492.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 00:40:03+00:00,491.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 00:50:03+00:00,490.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 01:00:03+00:00,486.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 01:10:03+00:00,487.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 01:20:03+00:00,487.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 01:30:03+00:00,477.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 01:40:03+00:00,480.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 01:50:03+00:00,476.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 02:00:03+00:00,478.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 02:10:03+00:00,472.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 02:20:03+00:00,473.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 02:30:03+00:00,476.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 02:40:03+00:00,479.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 02:50:03+00:00,482.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 03:00:03+00:00,473.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 03:10:03+00:00,475.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 03:20:03+00:00,475.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 03:30:03+00:00,471.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 03:40:03+00:00,479.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 03:50:03+00:00,474.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 04:00:03+00:00,473.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 04:10:03+00:00,473.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 04:20:03+00:00,474.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 04:30:03+00:00,468.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 04:40:03+00:00,469.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 04:50:03+00:00,472.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 05:00:03+00:00,475.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 05:10:03+00:00,471.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 05:20:03+00:00,469.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 05:30:03+00:00,483.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 05:40:03+00:00,471.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 05:50:03+00:00,478.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 06:00:03+00:00,478.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 06:10:03+00:00,479.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 06:20:03+00:00,484.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 06:30:03+00:00,484.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 06:40:03+00:00,489.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 06:50:03+00:00,489.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 07:00:03+00:00,486.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 07:10:03+00:00,493.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 07:20:03+00:00,494.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 07:30:03+00:00,502.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 07:40:03+00:00,633.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 07:50:03+00:00,571.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 08:00:04+00:00,563.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 08:10:04+00:00,592.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 08:20:04+00:00,603.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 08:30:04+00:00,581.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 08:40:04+00:00,561.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 08:50:04+00:00,544.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 09:00:04+00:00,535.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 09:10:04+00:00,556.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 09:20:04+00:00,569.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 09:30:04+00:00,578.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 09:40:04+00:00,579.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 09:50:04+00:00,578.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 10:00:04+00:00,589.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 10:10:04+00:00,594.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 10:20:04+00:00,593.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 10:30:04+00:00,594.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 10:40:04+00:00,601.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 10:50:04+00:00,594.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 11:00:04+00:00,605.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 11:10:04+00:00,626.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 11:20:04+00:00,648.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 11:30:04+00:00,661.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 11:40:04+00:00,649.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 11:50:04+00:00,647.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 12:00:04+00:00,639.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 12:10:04+00:00,629.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 12:20:04+00:00,615.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 12:30:04+00:00,602.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 12:40:04+00:00,592.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 13:00:04+00:00,624.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 13:10:04+00:00,616.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 13:20:04+00:00,616.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 13:30:04+00:00,608.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 13:40:04+00:00,602.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 13:50:04+00:00,645.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 14:00:04+00:00,586.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 14:10:04+00:00,564.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 14:20:04+00:00,602.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 14:30:04+00:00,577.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 14:40:04+00:00,554.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 14:50:04+00:00,556.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 15:00:04+00:00,602.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 15:10:04+00:00,631.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 15:20:04+00:00,620.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 15:30:04+00:00,665.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 15:40:04+00:00,683.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 15:50:04+00:00,677.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 16:00:04+00:00,699.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 16:10:04+00:00,652.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 16:20:04+00:00,622.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 16:30:04+00:00,610.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 16:40:04+00:00,605.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 16:50:04+00:00,603.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 17:00:04+00:00,593.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 17:10:04+00:00,587.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 17:20:04+00:00,585.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 17:30:04+00:00,587.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 17:40:04+00:00,582.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 17:50:04+00:00,591.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 18:00:04+00:00,589.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 18:10:04+00:00,592.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 18:20:04+00:00,601.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 18:30:04+00:00,599.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 18:40:04+00:00,601.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 18:50:04+00:00,602.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 19:00:04+00:00,609.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 19:10:04+00:00,609.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 19:20:04+00:00,595.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 19:30:04+00:00,594.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 19:40:04+00:00,591.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 19:50:04+00:00,589.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 20:00:04+00:00,578.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 20:10:04+00:00,573.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 20:20:04+00:00,566.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 20:30:04+00:00,565.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 20:40:04+00:00,560.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 20:50:04+00:00,562.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 21:00:04+00:00,559.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 21:10:04+00:00,551.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 21:20:04+00:00,542.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 21:30:04+00:00,544.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 21:40:04+00:00,535.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 21:50:04+00:00,529.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 22:00:04+00:00,533.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 22:10:04+00:00,528.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 22:20:04+00:00,529.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 22:30:04+00:00,526.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 22:40:04+00:00,518.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 22:50:04+00:00,519.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 23:00:04+00:00,511.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 23:10:04+00:00,515.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 23:20:04+00:00,518.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 23:30:04+00:00,507.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 23:40:04+00:00,506.0,co2,am3019-testqc2090,2023-09-13
2023-09-13 23:50:04+00:00,506.0,co2,am3019-testqc2090,2023-09-13
2023-09-14 00:00:04+00:00,507.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 00:10:04+00:00,499.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 00:20:04+00:00,501.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 00:30:04+00:00,505.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 00:40:04+00:00,500.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 00:50:04+00:00,497.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 01:00:04+00:00,497.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 01:10:04+00:00,496.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 01:20:04+00:00,492.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 01:30:04+00:00,497.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 01:40:04+00:00,498.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 01:50:04+00:00,495.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 02:00:05+00:00,490.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 02:10:05+00:00,494.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 02:20:05+00:00,491.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 02:30:05+00:00,490.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 02:40:05+00:00,488.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 02:50:05+00:00,487.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 03:00:05+00:00,485.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 03:10:05+00:00,480.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 03:20:05+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 03:30:05+00:00,485.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 03:40:05+00:00,474.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 03:50:05+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 04:00:05+00:00,484.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 04:10:05+00:00,480.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 04:20:05+00:00,489.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 04:30:05+00:00,490.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 04:40:05+00:00,480.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 04:50:05+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 05:00:05+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 05:10:05+00:00,480.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 05:20:05+00:00,476.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 05:30:05+00:00,479.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 05:40:05+00:00,489.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 05:50:05+00:00,487.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 06:00:05+00:00,488.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 06:10:05+00:00,496.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 06:20:05+00:00,489.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 06:30:05+00:00,494.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 06:40:05+00:00,496.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 06:50:05+00:00,503.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 07:00:05+00:00,504.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 07:20:05+00:00,508.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 07:30:05+00:00,516.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 07:40:05+00:00,519.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 07:50:05+00:00,536.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 08:00:05+00:00,547.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 08:10:05+00:00,629.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 08:20:05+00:00,621.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 08:40:05+00:00,657.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 08:50:05+00:00,651.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 09:00:05+00:00,684.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 09:10:05+00:00,669.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 09:20:05+00:00,680.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 09:30:05+00:00,651.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 09:40:05+00:00,616.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 09:50:05+00:00,637.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 10:00:05+00:00,649.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 10:10:05+00:00,636.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 10:20:05+00:00,622.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 10:30:05+00:00,609.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 10:40:05+00:00,578.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 10:50:05+00:00,575.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 11:00:05+00:00,573.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 11:10:05+00:00,557.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 11:20:05+00:00,559.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 11:30:05+00:00,547.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 11:40:05+00:00,567.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 11:50:05+00:00,557.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 12:00:05+00:00,589.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 12:10:05+00:00,579.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 12:20:05+00:00,564.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 12:30:05+00:00,577.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 12:40:05+00:00,558.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 12:50:05+00:00,544.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 13:00:05+00:00,525.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 13:10:05+00:00,512.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 13:20:05+00:00,528.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 13:30:05+00:00,518.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 13:40:05+00:00,537.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 13:50:05+00:00,502.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 14:00:05+00:00,502.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 14:10:05+00:00,498.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 14:20:05+00:00,470.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 14:30:05+00:00,467.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 14:40:05+00:00,464.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 14:50:05+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 15:00:05+00:00,497.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 15:10:05+00:00,513.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 15:20:05+00:00,546.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 15:30:05+00:00,554.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 15:40:05+00:00,558.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 15:50:05+00:00,551.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 16:00:05+00:00,545.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 16:10:05+00:00,572.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 16:20:05+00:00,576.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 16:30:05+00:00,575.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 16:40:05+00:00,575.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 16:50:05+00:00,597.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 17:00:05+00:00,604.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 17:10:05+00:00,590.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 17:20:05+00:00,550.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 17:30:05+00:00,538.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 17:40:05+00:00,528.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 17:50:05+00:00,518.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 18:00:05+00:00,494.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 18:10:05+00:00,481.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 18:20:05+00:00,471.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 18:30:05+00:00,484.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 18:40:05+00:00,489.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 18:50:05+00:00,500.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 19:00:05+00:00,508.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 19:10:05+00:00,514.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 19:20:05+00:00,515.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 19:30:05+00:00,519.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 19:40:05+00:00,517.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 19:50:05+00:00,521.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 20:00:06+00:00,497.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 20:10:06+00:00,505.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 20:20:06+00:00,512.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 20:30:06+00:00,497.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 20:40:06+00:00,490.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 20:50:06+00:00,499.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 21:00:06+00:00,495.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 21:10:06+00:00,489.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 21:20:06+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 21:30:06+00:00,494.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 21:40:06+00:00,490.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 21:50:06+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 22:00:06+00:00,487.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 22:10:06+00:00,487.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 22:20:06+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 22:30:06+00:00,482.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 22:40:06+00:00,488.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 22:50:06+00:00,482.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 23:00:06+00:00,477.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 23:10:06+00:00,472.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 23:20:06+00:00,482.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 23:30:06+00:00,486.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 23:40:06+00:00,480.0,co2,am3019-testqc2090,2023-09-14
2023-09-14 23:50:06+00:00,480.0,co2,am3019-testqc2090,2023-09-14
2023-09-15 00:00:06+00:00,468.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 00:10:06+00:00,470.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 00:20:06+00:00,467.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 00:30:06+00:00,475.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 00:40:06+00:00,480.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 00:50:06+00:00,476.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 01:00:06+00:00,477.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 01:10:06+00:00,469.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 01:20:06+00:00,471.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 01:30:06+00:00,474.0,co2,am3019-testqc2090,2023-09-15
2023-09-15 01:40:06+00:00,476.0,co2,am3019-testqc2090,2023-09-15
